Paper_ID,DOI,Material_Parent_ID,Computational_Condition_ID,Mechanism_Record_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Implementation_Rule,Preserve Al0.5CrCoFeCuNi and Al1.5CrCoFeCuNi original molar-ratio basis.,as reported,VERIFIED_WORKBOOK,Title/Methods,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Title/Methods,as reported,VERIFIED_WORKBOOK,Title/Methods,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Priority,P1,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Decision_ID,D007,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Decision,Do not interpret PTM HCP percentage as experimental martensite fraction.,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Status,READY,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Scientific_Rationale,HCP local structure is also used to identify stacking faults inside FCC.,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Implementation_Rule,Preserve HCP_or_SF scope and explicit phase-path descriptions.,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Abstract; Sec.3.1,as reported,VERIFIED_WORKBOOK,Abstract; Sec.3.1,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Record_ID,P017_SERIES01,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Feature_Name,Atom_Count,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovered_Value,80000,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Units,atoms,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Type,DIRECT_TEXT,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Sec.2 p.2,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Method,MD setup,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Confidence,High,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovery_Status,VERIFIED,atoms,DIRECT_TEXT,Sec.2 p.2,MD setup,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Record_ID,P017_SERIES01,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Feature_Name,MD_Time_Step,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovered_Value,2e-15,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Units,s,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Type,DIRECT_TEXT,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Sec.2 p.3,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Method,Verlet integration,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Confidence,High,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovery_Status,VERIFIED,s,DIRECT_TEXT,Sec.2 p.3,Verlet integration,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Record_ID,P017_SERIES01,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Feature_Name,Heating_Rate,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovered_Value,21100000000000,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Units,K/s,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Type,DIRECT_TEXT,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Sec.2 p.3,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Method,MD thermal cycle,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Confidence,High,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovery_Status,VERIFIED,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Record_ID,P017_SERIES01,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Feature_Name,Quench_Rate,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovered_Value,12000000000,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Units,K/s,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Type,DIRECT_TEXT,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Evidence_Location,Sec.2 p.3,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Method,MD thermal cycle,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Confidence,High,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SERIES01,Recovery_Status,VERIFIED,K/s,DIRECT_TEXT,Sec.2 p.3,MD thermal cycle,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Record_ID,P017_MAT_AL0p5,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Feature_Name,FCC_gamma_sf,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Recovered_Value,-14,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Units,mJ/m2,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Evidence_Type,DIRECT_TEXT,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Evidence_Location,Sec.3.1 p.4; Fig.3a,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Method,0 K EAM GSFE,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Confidence,High,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Recovery_Status,VERIFIED,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Record_ID,P017_MAT_AL1p5,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Feature_Name,FCC_gamma_sf,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Recovered_Value,-27,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Units,mJ/m2,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Evidence_Type,DIRECT_TEXT,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Evidence_Location,Sec.3.1 p.4; Fig.3a,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Method,0 K EAM GSFE,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Confidence,High,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Recovery_Status,VERIFIED,mJ/m2,DIRECT_TEXT,Sec.3.1 p.4; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Record_ID,P017_MAT_AL0p5,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Feature_Name,BCC_gamma_usf,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Recovered_Value,610,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Units,mJ/m2,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Evidence_Type,DIRECT_TEXT,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Evidence_Location,Sec.3.1 p.5; Fig.3b,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Method,0 K EAM GSFE,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Confidence,High,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL0p5,Recovery_Status,VERIFIED,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Record_ID,P017_MAT_AL1p5,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Feature_Name,BCC_gamma_usf,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Recovered_Value,579,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Units,mJ/m2,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Evidence_Type,DIRECT_TEXT,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Evidence_Location,Sec.3.1 p.5; Fig.3b,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Method,0 K EAM GSFE,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Confidence,High,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_MAT_AL1p5,Recovery_Status,VERIFIED,mJ/m2,DIRECT_TEXT,Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Record_ID,P017_SIM_A05_300K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Feature_Name,SIS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovered_Value,5,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Record_ID,P017_SIM_A05_300K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Feature_Name,UTS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovery_Status,SOURCE_NA,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,SOURCE_NA,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Record_ID,P017_SIM_A05_300K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Feature_Name,TWIP_induced_TRIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovered_Value,Not observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Record_ID,P017_SIM_A05_300K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Feature_Name,TRIP_induced_TWIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovered_Value,Observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_300K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Record_ID,P017_SIM_A05_700K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Feature_Name,SIS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Recovered_Value,4,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A05_700K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
