Column_Name,Data_Type,Scientific_Family,Prediction_Time_Class,Proposed_Model_Role,Experimental_Domain_Eligibility,Computational_Domain_Eligibility,Known_Before_Deformation,Direct_Source_or_Derived,Method_Sensitive,Temperature_Sensitive,Phase_Sensitive,Potential_Leakage,Leakage_Reason,Missingness_Concern,Scope_Constraint,Recommended_V1_Action,Notes
Local_EDS_Composition_at_pct,TEXT,CHEMISTRY,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,YES,NO,NO,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 2/51 (3.92%),Local/scanned-region EDS only; not bulk composition.,RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
Local_EDS_Composition_Scope,TEXT,CHEMISTRY,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: CHEMISTRY; classification is frozen for pre-deformation prediction.
FCC_lattice_a_XRD_A,CONTINUOUS_NUMERIC,PHYSICS_THERMODYNAMICS,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,YES,YES,YES,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 10/51 (19.61%),"Require method, phase/structure, temperature, and source-domain matching; no cross-paper transfer.",RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
HCP_lattice_a_XRD_A,CONTINUOUS_NUMERIC,PHYSICS_THERMODYNAMICS,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,YES,YES,YES,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 5/51 (9.80%),"Require method, phase/structure, temperature, and source-domain matching; no cross-paper transfer.",RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
HCP_lattice_c_XRD_A,CONTINUOUS_NUMERIC,PHYSICS_THERMODYNAMICS,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,YES,YES,YES,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 5/51 (9.80%),"Require method, phase/structure, temperature, and source-domain matching; no cross-paper transfer.",RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
KAM_mean_deg,CONTINUOUS_NUMERIC,INITIAL_MICROSTRUCTURE,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,YES,NO,YES,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 5/51 (9.80%),Eligible only for rows explicitly measured before tensile loading (current P014 initial states); P011 interrupted/fracture-stage KAM is post-test and excluded.,RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
HCP_lath_thickness_nm,INTEGER_NUMERIC,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,YES,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Deformation_Twin_thickness_nm,INTEGER_NUMERIC,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,NO,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
P011_Record_Role,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 4/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
P011_Target_Status,TEXT,TARGET,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 4/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
P011_Negative_TWIP_Evidence,TEXT,TARGET,TARGET_ONLY,TARGET_OR_TARGET_EVIDENCE_ONLY,TARGET_POOL_ONLY,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,"The field is a target, direct target state, or target evidence.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,Retain for target definition/evidence only; never include in predictors.,RETAIN_FOR_TARGET_OR_EVIDENCE_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
P011_Recovery_Provenance_JSON,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 4/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Original_TRIP,BINARY_NUMERIC,TARGET,TARGET_ONLY,TARGET_OR_TARGET_EVIDENCE_ONLY,TARGET_POOL_ONLY,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,"The field is a target, direct target state, or target evidence.",NOT_MODEL_APPLICABLE; experimental nonmissing 14/51,Retain for target definition/evidence only; never include in predictors.,RETAIN_FOR_TARGET_OR_EVIDENCE_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
Original_TWIP,BINARY_NUMERIC,TARGET,TARGET_ONLY,TARGET_OR_TARGET_EVIDENCE_ONLY,TARGET_POOL_ONLY,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,"The field is a target, direct target state, or target evidence.",NOT_MODEL_APPLICABLE; experimental nonmissing 14/51,Retain for target definition/evidence only; never include in predictors.,RETAIN_FOR_TARGET_OR_EVIDENCE_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
P012_Record_Role,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Measured_Composition_at_pct,TEXT,CHEMISTRY,PREDICTOR_SAFE_DIRECT,CANDIDATE_PREDICTOR,ELIGIBLE_SOURCE_FIELD,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,YES,DIRECT_SOURCE_FIELD,YES,NO,NO,NO,Direct source-supported information available before loading.,SEVERE; experimental nonmissing 6/51 (11.76%),Measured bulk chemistry; retain method and do not normalize in V1.,RETAIN_AS_UNTRANSFORMED_CANDIDATE,"No transformation, normalization, encoding, or imputation is performed in Feature Schema V1."
Measured_Composition_Method,TEXT,CHEMISTRY,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: CHEMISTRY; classification is frozen for pre-deformation prediction.
Grain_Size_Including_TB_as_HAB_um,INTEGER_NUMERIC,INITIAL_MICROSTRUCTURE,PREDICTOR_SAFE_DIRECT,CANDIDATE_PREDICTOR,ELIGIBLE_SOURCE_FIELD,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,YES,DIRECT_SOURCE_FIELD,YES,NO,YES,NO,Direct source-supported information available before loading.,SEVERE; experimental nonmissing 6/51 (11.76%),"Must be explicitly pre-test; preserve method, phase, and initial-versus-deformed scope.",RETAIN_AS_UNTRANSFORMED_CANDIDATE,"No transformation, normalization, encoding, or imputation is performed in Feature Schema V1."
XRD_Replicate_n,INTEGER_NUMERIC,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
XRD_Replicate_Scope,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Gauge_Cross_Section_mm,TEXT,TEST_CONDITIONS,METADATA_ONLY,AUDIT_OR_DESCRIPTIVE_ONLY,NOT_ELIGIBLE_AS_ORDINARY_PREDICTOR,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Metadata can encode paper, workflow, or extraction artifacts rather than material behavior.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN; BLOCK_AS_ORDINARY_PREDICTOR,Primary V1 family: TEST_CONDITIONS; classification is frozen for pre-deformation prediction.
Loading_Direction,TEXT,TEST_CONDITIONS,PREDICTOR_SAFE_DIRECT,CANDIDATE_PREDICTOR,ELIGIBLE_SOURCE_FIELD,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,YES,DIRECT_SOURCE_FIELD,NO,NO,NO,NO,Direct source-supported information available before loading.,HIGH; experimental nonmissing 11/51 (21.57%),Must be a planned condition known before loading; no missing temperature/rate is inferred.,RETAIN_AS_UNTRANSFORMED_CANDIDATE,"No transformation, normalization, encoding, or imputation is performed in Feature Schema V1."
GND_density_m-2,INTEGER_NUMERIC,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Martensite_lath_thickness,TEXT,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,NO,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Martensite_interspace_nm,INTEGER_NUMERIC,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,NO,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Observed_Microstructure,TEXT,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
P012_Target_Status,TEXT,TARGET,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
P012_Recovery_Provenance_JSON,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 6/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
P013_Record_Role,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
P013_Target_Status,TEXT,TARGET,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
Test_T_Raw,TEXT,TEST_CONDITIONS,PREDICTOR_SAFE_CONDITIONAL,CONDITIONAL_CANDIDATE_PREDICTOR,CONDITIONAL_SCOPE_CONTROL_REQUIRED,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,CONDITIONAL_ON_SCOPE,DIRECT_SOURCE_FIELD,NO,YES,NO,CONDITIONAL,"Safe only after method, scope, timing, or availability control.",SEVERE; experimental nonmissing 8/51 (15.69%),Raw reported temperature text; no RT-to-K conversion is performed in this task.,RETAIN_CONDITIONALLY; REQUIRE_SCOPE_GATE,Candidate status does not authorize pooling heterogeneous methods or filling missing values.
Composition_Status,TEXT,CHEMISTRY,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 8/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: CHEMISTRY; classification is frozen for pre-deformation prediction.
Surface_Preparation,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Specimen_Cutting,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
SXRD_Mode,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Beam_Energy_keV,CONTINUOUS_NUMERIC,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Exposure_s,CONTINUOUS_NUMERIC,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
